userID,movieID,rating
-267Yx8RmdP6io2-qI4UcQ,59YbAeuiz0isJtRNKATTKw,3.6415978427261138
-267Yx8RmdP6io2-qI4UcQ,FLMxWQO-ckCQmGZhU9OQgw,3.4365041285895472
-267Yx8RmdP6io2-qI4UcQ,HhVmDybpU7L50Kb5A0jXTg,3.4272162606147987
-267Yx8RmdP6io2-qI4UcQ,Jur1iiejUFw_YCkfDfy1gQ,3.436890807616667
-267Yx8RmdP6io2-qI4UcQ,OARQDsxyoGnnX2FfSl9HjA,4.340434036631933
-267Yx8RmdP6io2-qI4UcQ,QsKhwKYB3YeWXqpIPd5QMg,3.905819757933372
-267Yx8RmdP6io2-qI4UcQ,UNI1agsPX2k3eJSJVB91nw,4.059749066610337
-267Yx8RmdP6io2-qI4UcQ,ZAuAwz1ijuydn5yL3q3rzA,4.239364951962969
-267Yx8RmdP6io2-qI4UcQ,cL1hu4ntD1UV5Gewz_esng,4.180079394784741
-267Yx8RmdP6io2-qI4UcQ,evbEh0qRFWlqliHOy62c0A,3.6027249881113015
-267Yx8RmdP6io2-qI4UcQ,fL-b760btOaGa85OJ9ut3w,4.193599575377377
-267Yx8RmdP6io2-qI4UcQ,hYX0z2C6Th5XmcrKOP31fQ,3.8539328152180445
-267Yx8RmdP6io2-qI4UcQ,ppHkkuDvvH8g1Enz6F8OJA,3.623017159383494
-267Yx8RmdP6io2-qI4UcQ,w2yx8dfNXi3TcPZSdQOw3A,3.696647349886181
-267Yx8RmdP6io2-qI4UcQ,zoODlH40edpJYLPLkHilNA,4.442460027685527
-2CainXEr63oltxnExHGgg,Q7m8G4579-XYKV3LMW8V7g,3.000474971369094
-2OB54nQ6FsGLUM-R1KXnA,1M6tA3TqxcpptHW0_hP9Kw,3.6163338854672347
-2OB54nQ6FsGLUM-R1KXnA,DIdvV0HZUMZWiYg4OXyGJg,4.097844903981915
-2OB54nQ6FsGLUM-R1KXnA,JLbgvGM4FXh9zNP4O5ZWjQ,3.958808906792651
-2OB54nQ6FsGLUM-R1KXnA,j3IEZP4nQAt7fkxmerLMbA,3.7362594566917764
-2gOxVWcnBr5DclrrsWXCA,B32Ghxep_UhiscserSXMSA,3.2032670640763463
-2gOxVWcnBr5DclrrsWXCA,ByFMv3p5X1aNeZhU61rDcA,2.975814040923387
-2gOxVWcnBr5DclrrsWXCA,E83nSU_y9zedOzQnkTjV1g,3.5161306241398425
-2gOxVWcnBr5DclrrsWXCA,EWbNTPW0co_X4lZRB-QTLQ,3.037645277182367
-2gOxVWcnBr5DclrrsWXCA,bjllusUsLq9zE4yZnLpOzg,3.186169059268142
-2gOxVWcnBr5DclrrsWXCA,lMYs3z3Y7977TVMn6OWObA,3.3156542821693797
-2gOxVWcnBr5DclrrsWXCA,lOQPeguczAueJnLmDUTfGg,3.7082522689194555
-2gOxVWcnBr5DclrrsWXCA,viHcW-LLmOxBMHFm0jxPvQ,3.13739542219726
-2gOxVWcnBr5DclrrsWXCA,yGqvmPtlFZMPhLBlNQyggg,3.6223198156053407
-2nNiAnDaSbQayynsqgL6Q,64gtZKZL3gA_CO2zJwvSog,2.30632895845255
-2tJ7A886B1OnuSwPXcFRQ,EgtyW19V-64c6PmRuvzSEA,3.446218342805082
-3GwonyrKEu4tHSO11bSRQ,w8RWhhuKxMiFCpvFvIQ3zg,2.9318774319486973
-3fMaL_ck0wzEsTZyz-mqA,5LNZ67Yw9RD6nf4_UhXOjw,3.4656373735296526
-3gUn9YImya8KvHKeHMmFQ,3GEEy7RP6e4bT4LAiWFMFQ,3.7301557084813197
-3gUn9YImya8KvHKeHMmFQ,3uBsoHrCxVqj_vbCu3azBw,1.8619929848075145
-3gUn9YImya8KvHKeHMmFQ,ysv6yhVYOoH9Pf7PlMyD0g,3.037600930828077
-3i9bhfvrM3F1wsC9XIB8g,yNVcnSaMSrTmjJBMrHTy9w,3.2175657244827818
-3jtBudQjQpLzlG-apGc5A,h2RbC1Lu20L1GHim_p24WQ,2.543611569947089
-3s52C4zL_DHRK0ULG6qtg,-ifVnqwrgCE3Nc4svkJDMg,2.288052337115694
-3s52C4zL_DHRK0ULG6qtg,N7yuiiu8jhQ-Fl9Npflreg,3.026565336924067
-3s52C4zL_DHRK0ULG6qtg,aJ5Wki-RmbK381OnKvHrnQ,3.4868425463092976
-3s52C4zL_DHRK0ULG6qtg,gS0CcaNcmiU18nLqqELhUQ,2.9861449726247073
-3s52C4zL_DHRK0ULG6qtg,svdEhLmNmpVaIv1WLtoOvQ,3.080525081325387
-4KQbT3BDJrzVSUV1LlIcg,QJatAcxYgK1Zp9BRZMAx7g,2.685405948951015
-4MyAQ6DlPgvErCB0j59eQ,SMPbvZLSMMb7KU76YNYMGg,4.269437572276491
-4t4Uxgwoc3uvyDkhJzF4g,1QJFpZxLbHbXSKohWp9uIA,2.9139383080955525
-57uOzAWlx__p6QlX1pojA,Rc3fdyxa9IbhBDL-q1Q_Og,2.768297678220951
-57uOzAWlx__p6QlX1pojA,aGDo7GDN5YLvpYykpSLkbw,3.6065709314278265
-57uOzAWlx__p6QlX1pojA,sZTxJMS0co1D1k8aZCukBg,3.269963030483499
-57uOzAWlx__p6QlX1pojA,uBdYMY6a6A7FyxzTSwOiDg,4.16129464669376
-5lOjA-DymtPai1i8toROA,PgpO8RswM-xOitG4PBNo1w,3.534604939604492
-63dYc-Xxdmxo1EBO-TjRA,JIETwXSEGIHMNyxZVEnNKQ,4.109233652577117
-63dYc-Xxdmxo1EBO-TjRA,d10IxZPirVJlOSpdRZJczA,4.203840966586526
-70L58eedwq9afSufUlpZA,LVLctMJ018ShlsFkIuYGTg,3.8877841902580457
-7KsknNh6tpHJPjs52sYsA,ujHiaprwCQ5ewziu0Vi9rw,3.13175714884931
-7Vy7mC7llM1rR_-Zq1SNg,o7AiTlyWUrBSzdz6oMHj5w,2.5916703596933743
-7_REsKkMLAaZKOJlb79Ew,Md6895ZtS3FA8a0pUaH6nw,3.527017118651969
-7bM_DeL2Kj2CuYuVDsLNg,LC5UGtkQuIVsQ5AGCINL4Q,3.067946574559837
-7bM_DeL2Kj2CuYuVDsLNg,TrGBHqHVzJM5tk2C1D1ctQ,3.74763000140587
-7bM_DeL2Kj2CuYuVDsLNg,gqGvV1NUVjtLeiCGV4NpDA,3.063195996798415
-7bM_DeL2Kj2CuYuVDsLNg,lnZKSuiE8c8_zYaLTZacmQ,3.0187552642398003
-7bM_DeL2Kj2CuYuVDsLNg,ostVuyoxxQiP3Qik_L7nPA,2.6813597395859823
-7bM_DeL2Kj2CuYuVDsLNg,sqRX-XLlhx4rs2c1TpBf8A,3.7792970529531047
-7bM_DeL2Kj2CuYuVDsLNg,ybHlmdUHLPKfv85bRK4Wtw,3.652656463561197
-7cPERHtAupd1Xq53nmhXg,d10IxZPirVJlOSpdRZJczA,3.7955528007742245
-7nbekiMCu5sTMFZh2bwbw,jrE4M9HlYp2AZZ7iQCSIRw,2.6884619986491565
-7phVSG11fkcxn50PFiaig,bsrj9_hFAql3dlSf244zpg,1.5984626704777014
-822bzeF5x6uOKSuTDgabA,JkQSLe_rBftbTJdZuQFlSw,3.327893961858244
-8993olLjYk2W28IC586oA,RyTEGJz5tG7zC73BdXt-cQ,4.213753211129827
-8EnCioUmDygAbsYZmTeRQ,2BuY5r2GWoai6IAn9FptCg,4.1874583706025135
-8EnCioUmDygAbsYZmTeRQ,CCVh8YKdN3c-WgqEbzya3A,3.0221375111730495
-8EnCioUmDygAbsYZmTeRQ,GCRvrxMSC1nzShyM4Y-guQ,3.5070421298845815
-8EnCioUmDygAbsYZmTeRQ,Uk0_hruW6Ai5Tb47zo7IIQ,3.5339413462372704
-8EnCioUmDygAbsYZmTeRQ,VR8QvH2g-jEG5EfMzA_G9w,3.7113217061146315
-8EnCioUmDygAbsYZmTeRQ,aLlREPOEtt3JzeDCagHytA,2.927362288576262
-8EnCioUmDygAbsYZmTeRQ,dn_ipqbm7_jUz5X3rDez_A,3.4516371003845734
-8EnCioUmDygAbsYZmTeRQ,jKmAswXvFVRHN4VP-88zOA,4.366560112133726
-8EnCioUmDygAbsYZmTeRQ,vYOtdnBm-45KQiiHj8jqaw,4.08882946395741
-8EnCioUmDygAbsYZmTeRQ,wcLX8aToZJF4AR-qkpI2Ag,3.9954126780183685
-8syaSLDbMXW2F2FApVgig,5JjGTaZkHbbjBrzBODcsAQ,2.8669965794698413
-8syaSLDbMXW2F2FApVgig,ItDjdi6mMczhgrt4DylWew,3.6594155872403604
-8syaSLDbMXW2F2FApVgig,RESDUcs7fIiihp38-d6_6g,3.488871754603494
-8syaSLDbMXW2F2FApVgig,S599hCA4kJJO3_b6SRFKoA,2.929965493870341
-8syaSLDbMXW2F2FApVgig,SgSVJWgMwFteYyz4OlHu9Q,3.7043135777376506
-8syaSLDbMXW2F2FApVgig,U00yJ8tB6_z8zqzozoz7ow,4.069570687801189
-8syaSLDbMXW2F2FApVgig,W6M3kA70puRD8dhqIDtDmw,3.300595626704812
-8syaSLDbMXW2F2FApVgig,XEvOc1jhPosMn69hoqiYPQ,3.170265608998651
-8syaSLDbMXW2F2FApVgig,alt4Jfu6N3GBRjNSv-A0kg,3.3327147364720417
-8syaSLDbMXW2F2FApVgig,olmCDBoMF-EhN8U2livBSg,3.5922859574775643
-8syaSLDbMXW2F2FApVgig,tCYAxj5_pV4RnDpe3_5VpA,3.2700181507541686
-9BWZzz76TJs3BaaoS2Sgg,DfgZlNgKwBvCpA_0alumXw,3.172006554762415
-9I98YbNQnLdAmcYfb324Q,-3zffZUHoY8bQjGfPSoBKQ,3.433953962316636
-9I98YbNQnLdAmcYfb324Q,Al0uCu7s9LQEURwV1F6Bfg,3.176137537441008
-9JqNce6qGY2fTepA8XpUg,U2m1WfXenwHrYxNSafBUOQ,2.3478402364281052
-9JqNce6qGY2fTepA8XpUg,pyBo2yyZCP1eMyFwSvDBig,3.3619755534136715
-9JqNce6qGY2fTepA8XpUg,xwmwTpzw9XSwK-UT5Ka3HQ,3.585421327845552
-9SoHrhiiUVmx6-MkyR4RA,0J_NiF5Lb0bFM5v6ZY-uGw,3.502608111484321
-9SoHrhiiUVmx6-MkyR4RA,EzGGUtQtbE8z57pqxE0I8w,2.7607120111207735
-9SoHrhiiUVmx6-MkyR4RA,TRxDx0JhUX49iL-QUHEm0A,2.9191975702345694
-9SoHrhiiUVmx6-MkyR4RA,U2xCmkTZSIqSLU-UA3L_sg,3.253221785536141
-9SoHrhiiUVmx6-MkyR4RA,WRj8rLeJpU49wqU9EmZLEg,2.642952138867514
-9SoHrhiiUVmx6-MkyR4RA,eZaCQPZYmETSNiHRagNu2g,3.386764862035733
-9WVpTW5LAEo9y6PbW0-cw,3_NOo26lt3VArKiLcK17qQ,3.979517444074162
-9WVpTW5LAEo9y6PbW0-cw,BJLhJdmhUxV95BHAxZluzA,3.4733861061893663
-9WVpTW5LAEo9y6PbW0-cw,J6VKpVFPlE25NVSt8PUONA,2.6978382541249175
-9WVpTW5LAEo9y6PbW0-cw,JU2K7-ZmLZWc43ASTs7T1Q,3.259827765015217
-9WVpTW5LAEo9y6PbW0-cw,JmI9nslLD7KZqRr__Bg6NQ,3.3330915975767255
-9WVpTW5LAEo9y6PbW0-cw,KYb1uDE-knfgYf_u7mofaA,3.1213185774505874
-9WVpTW5LAEo9y6PbW0-cw,MDoI5wE1eCLEZUNL-IVerg,3.4677691426088018
-9WVpTW5LAEo9y6PbW0-cw,Oj6W90G1ZVay9cRl6_uKXg,2.6685736843976997
-9WVpTW5LAEo9y6PbW0-cw,R1JAHtDMfprLAySXIIAURA,4.384364658623824
-9WVpTW5LAEo9y6PbW0-cw,TqM_HTJYJOGe1MwpbYH1fw,3.8352514264600757
-9WVpTW5LAEo9y6PbW0-cw,Xv3d5FLutLgrlNfcQ7gR-A,4.431805667511512
-9WVpTW5LAEo9y6PbW0-cw,Yk7fxB4-8MeFd6HkEF8wsA,2.5605153802881517
-9WVpTW5LAEo9y6PbW0-cw,fQ_wq_2YpXO8T-GHVSxkwA,4.333447072239011
-9WVpTW5LAEo9y6PbW0-cw,iD-D6tIN7o17HIb8bbxuXQ,3.8347041083906532
-9WVpTW5LAEo9y6PbW0-cw,oO5jC3tOmvIy7JDExKYl2g,2.604275796350848
-9WVpTW5LAEo9y6PbW0-cw,xMAmUPdDgYGWf6oNTLF3tw,3.444117251647789
-9WVpTW5LAEo9y6PbW0-cw,yeTKcKUlTq-W7EJ5hPkqbw,3.3427225751653395
-AJlByb8daR97XtiHKqQUA,lwC0U4xU7T2qyCBRmrWFXQ,3.529449597469835
-ARdx8hOcEWlMDjzwLYZ_g,0PCBt3JKD6IooicImKNBzA,3.81597177241224
-ARdx8hOcEWlMDjzwLYZ_g,1GaooxqCWHzulI2Ub3CXEw,2.811360984073417
-ARdx8hOcEWlMDjzwLYZ_g,1Vbt1GsmtQm2dkC4A2L_-g,3.478084329719991
-ARdx8hOcEWlMDjzwLYZ_g,50UjA4nDdqypN-hBUOAPmQ,3.31741958408891
-ARdx8hOcEWlMDjzwLYZ_g,BsLyCu_lkEdkG42qmvZlnQ,2.753805835204645
-ARdx8hOcEWlMDjzwLYZ_g,KTPRYqiFdLowAUEAnN7e3g,3.491763217966181
-ARdx8hOcEWlMDjzwLYZ_g,L0d7r2zvjIaGCaj8fxJFRA,3.1425180738136334
-ARdx8hOcEWlMDjzwLYZ_g,Leif5a7FHom7sfCx2lrzAw,3.5308162709219886
-ARdx8hOcEWlMDjzwLYZ_g,NAeUcNL3Uk73Cp5iC25TMg,2.8434839736291906
-ARdx8hOcEWlMDjzwLYZ_g,e7M2GgkCfDYTxdPN1LL1sQ,2.8826751731941727
-ARdx8hOcEWlMDjzwLYZ_g,j4jsgp-e315s11ehJfRzAA,2.704106747809419
-ARdx8hOcEWlMDjzwLYZ_g,uO_OX2DXmzo2c72YpbXe1A,3.379591509366051
-ARdx8hOcEWlMDjzwLYZ_g,wkP_fSZ5w6S9ZQaAFSQ9rg,2.2604511914794827
-ARdx8hOcEWlMDjzwLYZ_g,yx9KEIyG5bMeDTG3XJXcoA,2.5420601122231474
-AjC2Owt7Hqp9t5GOMXKIw,pOhX1XjbBdPoO2Fyy8RGJg,4.395979404167122
-Aw9kRoXmFptUMN2XkJY9w,KUlm5OuKYJ6nGj0EUwcY9w,2.7915406243288885
-Aw9kRoXmFptUMN2XkJY9w,i--dxuKd_6Dx7mwgQ5nl-g,3.2269571067779808
-Aw9kRoXmFptUMN2XkJY9w,xNnZ5ksBY1gwwTV2Btb4Ag,4.024313997820528
-AyxPqkEkOigY7vP6Con1g,0NmTwqYEQiKErDv4a55obg,3.837743357371494
-B4Cf2XLkPr9qMlLPHJAlw,0kB69ewW3BVse8EhU4kxrQ,3.4083920203208304
-B4Cf2XLkPr9qMlLPHJAlw,0uMK11Hq5pTLyxLE1lWRzQ,2.939299651068037
-B4Cf2XLkPr9qMlLPHJAlw,79-_vRcYsqAdIt-kclyDHg,3.2716492203954797
-B4Cf2XLkPr9qMlLPHJAlw,VGqzcHo_IJgRT0UV4oI52g,3.2818607863973996
-B4Cf2XLkPr9qMlLPHJAlw,VRwT0pscR5vESCrAnUpNwQ,3.2089979916845373
-B4Cf2XLkPr9qMlLPHJAlw,y0QzKWNVoXCbZpk6uhEgGA,2.8729932455957794
-BMnpL7J9PrDfy2GDPghvA,wmCBxE0PfLZD8sxIwAY59Q,3.2190021203688843
-BW3vpjG_RDxdlFs7xneOg,wzugmCevnXuCMCF4upAf0w,3.537631060545472
-BevLRnJhh9JeIT2g5I3mQ,2m4092MsMzEHkuxodaj6-g,4.372081737851891
-BevLRnJhh9JeIT2g5I3mQ,5LNZ67Yw9RD6nf4_UhXOjw,4.309185789279974
-BevLRnJhh9JeIT2g5I3mQ,MqYYYNA-ZYvV-1w5qcmMoA,4.0938455683515205
-BevLRnJhh9JeIT2g5I3mQ,PxoBae2DdxirOTdwRIsb2g,3.6568962921579757
-BevLRnJhh9JeIT2g5I3mQ,UPIYuRaZvknINOd1w8kqRQ,4.23801534444782
-BevLRnJhh9JeIT2g5I3mQ,jiit2pGRR47i6eVcQ9Hoaw,2.509876234100741
-BevLRnJhh9JeIT2g5I3mQ,zXR-C_clfbCksI0cIDrl4g,3.4911075058211525
-C-l8EHSLXtZZVfUAUhsPA,3BCsAgo_1i4xMuTyLKMLRQ,3.828210863618427
-C-l8EHSLXtZZVfUAUhsPA,7MvYuZUz5rnSJySQHTgtSQ,3.278895643409548
-C-l8EHSLXtZZVfUAUhsPA,BNDwvhLvZqmXkpYrhjBeJA,3.6730875847442856
-C-l8EHSLXtZZVfUAUhsPA,SAIrNOB4PtDA4gziNCucwg,3.726888045776448
-C-l8EHSLXtZZVfUAUhsPA,SueEpC916vd8Lo3Lyl9_pQ,3.6450960366874767
-C-l8EHSLXtZZVfUAUhsPA,Ums3gaP2qM3W1XcA5r6SsQ,3.5163105344485786
-C-l8EHSLXtZZVfUAUhsPA,VahVKCDFougCFlWH87OYZQ,3.8314103459145414
-C-l8EHSLXtZZVfUAUhsPA,Ym2oKbCwwHQt90oxefblXw,3.5382037915696003
-C-l8EHSLXtZZVfUAUhsPA,Z0CQ9oJySxJpB8RbK6NUgg,3.7236785413261444
-C-l8EHSLXtZZVfUAUhsPA,auTNigMttjBBTj1MNxOeFQ,3.569759054886628
-C-l8EHSLXtZZVfUAUhsPA,jScBTQtdAt-8RshaiBEHgw,3.889974736872624
-C-l8EHSLXtZZVfUAUhsPA,t8da433NuaDnWUcWvni40g,3.8456943023237713
-C-l8EHSLXtZZVfUAUhsPA,uCi2ropZuhG4XVcMDaurAw,3.532630027493088
-CPvsZ7vmEZZNkLkjk6qEA,Do4n_yK_K6DmR9_Es5qwlA,2.7823595365087783
-D4T2oVxSjvVN9_owkEmyw,mU3vlAVzTxgmZUu6F4XixA,3.488099012049645
-D6Dps2aQKveBA08fuQm8Q,9xjAQ9VlK6e46xy_iLzXqg,4.909359365018872
-EPd9FW8Qil1ILqPwenonQ,1YQaI6yyWa8jSzP0jJX0tw,3.4140441883681945
-EPd9FW8Qil1ILqPwenonQ,H1Mp8I2YuyBe8lFHnRk3iA,2.6021344783592326
-EPd9FW8Qil1ILqPwenonQ,onoZsIFPJXumpV_ndxcGTQ,3.455077041446458
-EPd9FW8Qil1ILqPwenonQ,peH054eonSBTLLC5aFOQ0g,3.6881836206174086
-EPd9FW8Qil1ILqPwenonQ,sPzLsm3l1eUPMzz3ZJJu_w,3.9802453317210933
-EVoLwh69FIoieJMPSuSvg,jbx7M7moipnv3lkAVNsQ1w,2.5033385796144216
-EcEGpHwo_OVcRsSc0RURw,DkYS3arLOhA8si5uUEmHOw,3.2300443334685127
-FT2ICASqyTPELTdVQ5mhQ,qFAw6wHMMcr4ctF-ZdGhEA,3.1584582618756656
-FZBTkAZEXoP7CYvRV2ZwQ,D42-sxkmZy2fn4BkZaEkbA,4.410179682958983
-FZBTkAZEXoP7CYvRV2ZwQ,JmI9nslLD7KZqRr__Bg6NQ,3.6849160336038267
-FZBTkAZEXoP7CYvRV2ZwQ,R_ZlcX46pPdjhjmfd043LA,4.351818603806294
-FcogOWSNakBvvx1SI7M-A,P7pxQFqr7yBKMMI2J51udw,4.290344860972151
-FjLaUdIRV3I0Pv8i-ICfQ,P6O50VeFlBIJpP0QPYsXbQ,3.711437780476359
-FjLaUdIRV3I0Pv8i-ICfQ,vLkKorA1gPS97Zj0_WKA0Q,3.865398706641045
-G7Zkl1wIWBBmD0KRy_sCw,Nm6j_BNOFLiO_wRjPF9GBg,3.3612788781567104
-GPkOXAJ9CANpggiQY5AEg,DnV2o694nhnjuRmyR39l3Q,4.3172524787947
-GPkOXAJ9CANpggiQY5AEg,o597EK6uvR5RuPMZEwYCUg,4.320253210012456
-H6cTbVxeIRYR-atxdielQ,b3vRI8yXNK34hgC0Wd4Iag,3.0933018988758576
-HAHTQeOzHX5TCDb7qs9Yw,HRLHrJudlNsmtY-je3PDLQ,3.2970141820304377
-HAHTQeOzHX5TCDb7qs9Yw,KalAJyO0Zpg3K1wVwYXBHA,3.931184980388011
-HAHTQeOzHX5TCDb7qs9Yw,bG-JFEQjr0pAcgdz7eHkZw,4.738358203522694
-HAHTQeOzHX5TCDb7qs9Yw,bPcqucuuClxYrIM8xWoArg,4.07846601941074
-HAHTQeOzHX5TCDb7qs9Yw,ylYjgqY94UdyWCKNih2EwA,4.0040854168177376
-HH9X240K3SaBq4xzWGrOg,Mypk1XBD6PQ77zLXyMiKhg,4.2336488545028885
-HH9X240K3SaBq4xzWGrOg,l4pAkHCVUKAcDvo-iNSbYA,4.6476716927095225
-HH9X240K3SaBq4xzWGrOg,orypdwCu2oSEJv3YNTSAhw,3.623869437917513
-HH9X240K3SaBq4xzWGrOg,qraqnnpchUfx-vMiTfgcNw,3.813734203418285
-HH9X240K3SaBq4xzWGrOg,zidkKI_N1OPxsiddTOQH_Q,4.343828147844832
-HLE-x7Lpkfprd6er-JFGg,5CqM8dr3d3LI_B-1_-5U7A,3.29817248929867
-HLE-x7Lpkfprd6er-JFGg,GQRql4WEd_tdMXJDzb7WIA,2.9435592208009567
-HLE-x7Lpkfprd6er-JFGg,IfdaoLWUc8LJU8BE3qb0Ng,2.957312488138138
-HLE-x7Lpkfprd6er-JFGg,bIA8SE0KHRjzh5WmN8iEkg,2.4229048007930203
-HLE-x7Lpkfprd6er-JFGg,cF98fzqrMnikhXhuSz6ruQ,2.5524345833707187
-HXpF9E-YwE0g-mInWSRuA,7sPNbCx7vGAaH7SbNPZ6oA,4.535444857109141
-HXpF9E-YwE0g-mInWSRuA,IImZFNzX4cP84rFsyb-9mQ,2.7691134309028342
-HcT8STbInEpTeMTvgimkQ,5iSmZO0SrKU6EoXK_1M8Kw,2.5198380482612635
-HtMRmeEXjylC9VRBOmxYA,MpmFFw0GE_2iRFPdsRpJbA,4.393569003939962
-HudJfGj2P2y9SkuNxv-RQ,OJdufUU3hVabgviIBHksYw,3.6747839754552842
-ID0Lf0VZKpYroP2Sn3nEQ,GMrwDXRlAZU2zj5nH6l4vQ,3.986774436095182
-ILGXVP3nMaJfgJ6i0V7_A,BYQXVyuarIvLi32JzMLSVg,3.6491258464364336
-IXvYa3uAcr68TeI0RzfWA,wPiRP76arN0NB3M1ZXXp7g,3.4527116020029496
-J3gfTZjJjCC2R1o1ZVjdA,CVKOPzBVOj3_apFUmZ9ZWw,4.927599179869581
-Jd_4LVKGT07AerNV39udg,5aK167zvZhGs_i7Vf4A1NQ,3.5764293548430928
-K2Tcgh2EKX6e6HqqIrBIQ,t-o_Sraneime4DDhWrQRBA,3.0883120517772795
-KYEnakr7ZwIw8bB5PdI8w,CaF9FC8GEBfDDbptPgkgBw,2.1234401259204674
-KpEgEen1tj-jdjIS7uVOw,EwGXv_d6zAgkVPuXRI2A8A,2.8033744772142626
-KpEgEen1tj-jdjIS7uVOw,H01GSlxKlveC8CPMnz4Gxw,3.260379044478398
-KpEgEen1tj-jdjIS7uVOw,OGJkZG-jCRjHRxuZ3-yZwQ,3.254976044003662
-KpEgEen1tj-jdjIS7uVOw,PlcZM0TyPw8JSRQqGjTdBA,3.776342149535232
-KpEgEen1tj-jdjIS7uVOw,VatWIJnfdVahCRQWDMqEyQ,3.9131164604725015
-KzeNuXL9uEeg65Yzsifsg,2weQS-RnoOBhb1KsHKyoSQ,3.296531493677435
-LhU9PZZKaP_xFa_rjo9jQ,4hG2j_ibsNblDgqei05U_g,3.581822970090286
-LhU9PZZKaP_xFa_rjo9jQ,5LNZ67Yw9RD6nf4_UhXOjw,3.853083366485471
-LhU9PZZKaP_xFa_rjo9jQ,QJatAcxYgK1Zp9BRZMAx7g,3.6244238092576353
-N0GRbBkchCB-301ZNyd4w,VMC8JY6jZ3uYlgnrgBKPEw,3.0515391167040846
-N0xFiL7wxv07F11bfLOvQ,4LB4xtFAwfvJRachr6Eaxw,3.270358362693372
-N0xFiL7wxv07F11bfLOvQ,BxKe9Xt_fN6qBzrTofHuEQ,3.6239904493992228
-N0xFiL7wxv07F11bfLOvQ,j0h8OH6ktQsnTmIaJsN5Hw,3.580315915637854
-N0xFiL7wxv07F11bfLOvQ,sqRX-XLlhx4rs2c1TpBf8A,4.210589928067435
-N3H-yiM1-2gT0SQH1JFIA,0EUohlWGBPnIgzCULyWl7g,2.092999003006085
-NEsqgAweDXmhy2iSASpjA,r-Vzn1yEA1IWjkvTdvUXDQ,2.741130013266705
