UserID,MovieId,Pred_rating
-9JqNce6qGY2fTepA8XpUg,U2m1WfXenwHrYxNSafBUOQ,4.71428571429
-9JqNce6qGY2fTepA8XpUg,pyBo2yyZCP1eMyFwSvDBig,4.132580929
-9JqNce6qGY2fTepA8XpUg,xwmwTpzw9XSwK-UT5Ka3HQ,3.99563755393
-9SoHrhiiUVmx6-MkyR4RA,0J_NiF5Lb0bFM5v6ZY-uGw,3.0938218557
-9SoHrhiiUVmx6-MkyR4RA,EzGGUtQtbE8z57pqxE0I8w,3.53921568627
-9SoHrhiiUVmx6-MkyR4RA,TRxDx0JhUX49iL-QUHEm0A,3.43818868312
-9SoHrhiiUVmx6-MkyR4RA,U2xCmkTZSIqSLU-UA3L_sg,3.57608226328
-9SoHrhiiUVmx6-MkyR4RA,WRj8rLeJpU49wqU9EmZLEg,3.18066398862
-9SoHrhiiUVmx6-MkyR4RA,eZaCQPZYmETSNiHRagNu2g,3.17718164098
-9WVpTW5LAEo9y6PbW0-cw,-HlyfS4iSUfHfLlKJbEJdA,3.7701863354
-9WVpTW5LAEo9y6PbW0-cw,3_NOo26lt3VArKiLcK17qQ,3.49688192688
-9WVpTW5LAEo9y6PbW0-cw,BJLhJdmhUxV95BHAxZluzA,3.73277045725
-9WVpTW5LAEo9y6PbW0-cw,J6VKpVFPlE25NVSt8PUONA,3.7701863354
-9WVpTW5LAEo9y6PbW0-cw,JU2K7-ZmLZWc43ASTs7T1Q,3.78825345366
-9WVpTW5LAEo9y6PbW0-cw,JmI9nslLD7KZqRr__Bg6NQ,3.76587479216
-9WVpTW5LAEo9y6PbW0-cw,KYb1uDE-knfgYf_u7mofaA,3.40070555724
-9WVpTW5LAEo9y6PbW0-cw,MDoI5wE1eCLEZUNL-IVerg,3.87415182243
-9WVpTW5LAEo9y6PbW0-cw,Oj6W90G1ZVay9cRl6_uKXg,3.75393858447
-9WVpTW5LAEo9y6PbW0-cw,R1JAHtDMfprLAySXIIAURA,3.7701863354
-9WVpTW5LAEo9y6PbW0-cw,TqM_HTJYJOGe1MwpbYH1fw,4.13082577439
-9WVpTW5LAEo9y6PbW0-cw,Xv3d5FLutLgrlNfcQ7gR-A,3.8238038459
-9WVpTW5LAEo9y6PbW0-cw,Yk7fxB4-8MeFd6HkEF8wsA,4.14175459367
-9WVpTW5LAEo9y6PbW0-cw,fQ_wq_2YpXO8T-GHVSxkwA,3.92080326625
-9WVpTW5LAEo9y6PbW0-cw,iD-D6tIN7o17HIb8bbxuXQ,3.6095481313
-9WVpTW5LAEo9y6PbW0-cw,oO5jC3tOmvIy7JDExKYl2g,4.25655692272
-9WVpTW5LAEo9y6PbW0-cw,xMAmUPdDgYGWf6oNTLF3tw,3.71997623117
-9WVpTW5LAEo9y6PbW0-cw,yeTKcKUlTq-W7EJ5hPkqbw,3.98000670837
-AJlByb8daR97XtiHKqQUA,lwC0U4xU7T2qyCBRmrWFXQ,4.0
-ARdx8hOcEWlMDjzwLYZ_g,0PCBt3JKD6IooicImKNBzA,3.57636125151
-ARdx8hOcEWlMDjzwLYZ_g,1GaooxqCWHzulI2Ub3CXEw,3.7149116971
-ARdx8hOcEWlMDjzwLYZ_g,1Vbt1GsmtQm2dkC4A2L_-g,3.69084100209
-ARdx8hOcEWlMDjzwLYZ_g,50UjA4nDdqypN-hBUOAPmQ,3.23096930966
-ARdx8hOcEWlMDjzwLYZ_g,BsLyCu_lkEdkG42qmvZlnQ,3.25298494678
-ARdx8hOcEWlMDjzwLYZ_g,KTPRYqiFdLowAUEAnN7e3g,3.72059625129
-ARdx8hOcEWlMDjzwLYZ_g,L0d7r2zvjIaGCaj8fxJFRA,3.52184083627
-ARdx8hOcEWlMDjzwLYZ_g,Leif5a7FHom7sfCx2lrzAw,3.18059522745
-ARdx8hOcEWlMDjzwLYZ_g,NAeUcNL3Uk73Cp5iC25TMg,3.24536268618
-ARdx8hOcEWlMDjzwLYZ_g,e7M2GgkCfDYTxdPN1LL1sQ,3.39883338527
-ARdx8hOcEWlMDjzwLYZ_g,j4jsgp-e315s11ehJfRzAA,3.73530544053
-ARdx8hOcEWlMDjzwLYZ_g,uO_OX2DXmzo2c72YpbXe1A,3.3566638316
-ARdx8hOcEWlMDjzwLYZ_g,wkP_fSZ5w6S9ZQaAFSQ9rg,3.37654014787
-ARdx8hOcEWlMDjzwLYZ_g,yx9KEIyG5bMeDTG3XJXcoA,2.7137313969
-AjC2Owt7Hqp9t5GOMXKIw,pOhX1XjbBdPoO2Fyy8RGJg,5.0
-Aw9kRoXmFptUMN2XkJY9w,KUlm5OuKYJ6nGj0EUwcY9w,3.08032682168
-Aw9kRoXmFptUMN2XkJY9w,i--dxuKd_6Dx7mwgQ5nl-g,3.78052040299
-Aw9kRoXmFptUMN2XkJY9w,xNnZ5ksBY1gwwTV2Btb4Ag,3.21453117982
-AyxPqkEkOigY7vP6Con1g,0NmTwqYEQiKErDv4a55obg,3.73333333333
-B4Cf2XLkPr9qMlLPHJAlw,0kB69ewW3BVse8EhU4kxrQ,3.60326303198
-B4Cf2XLkPr9qMlLPHJAlw,0uMK11Hq5pTLyxLE1lWRzQ,3.1973491543
-B4Cf2XLkPr9qMlLPHJAlw,79-_vRcYsqAdIt-kclyDHg,3.18395270135
-B4Cf2XLkPr9qMlLPHJAlw,VGqzcHo_IJgRT0UV4oI52g,3.30969709612
-B4Cf2XLkPr9qMlLPHJAlw,VRwT0pscR5vESCrAnUpNwQ,3.34625778788
-B4Cf2XLkPr9qMlLPHJAlw,y0QzKWNVoXCbZpk6uhEgGA,3.54904514247
-BMnpL7J9PrDfy2GDPghvA,wmCBxE0PfLZD8sxIwAY59Q,4.0
-BW3vpjG_RDxdlFs7xneOg,wzugmCevnXuCMCF4upAf0w,3.98749514315
-BevLRnJhh9JeIT2g5I3mQ,2m4092MsMzEHkuxodaj6-g,4.79865140983
-BevLRnJhh9JeIT2g5I3mQ,5LNZ67Yw9RD6nf4_UhXOjw,4.37174631071
-BevLRnJhh9JeIT2g5I3mQ,MqYYYNA-ZYvV-1w5qcmMoA,4.3777574395
-BevLRnJhh9JeIT2g5I3mQ,PxoBae2DdxirOTdwRIsb2g,4.42647058824
-BevLRnJhh9JeIT2g5I3mQ,UPIYuRaZvknINOd1w8kqRQ,4.58811181515
-BevLRnJhh9JeIT2g5I3mQ,jiit2pGRR47i6eVcQ9Hoaw,4.42647058824
-BevLRnJhh9JeIT2g5I3mQ,zXR-C_clfbCksI0cIDrl4g,4.56932773109
-C-l8EHSLXtZZVfUAUhsPA,3BCsAgo_1i4xMuTyLKMLRQ,3.78433545192
-C-l8EHSLXtZZVfUAUhsPA,7MvYuZUz5rnSJySQHTgtSQ,3.48060015013
-C-l8EHSLXtZZVfUAUhsPA,BNDwvhLvZqmXkpYrhjBeJA,3.57062237379
-C-l8EHSLXtZZVfUAUhsPA,SAIrNOB4PtDA4gziNCucwg,3.54979700977
-C-l8EHSLXtZZVfUAUhsPA,SueEpC916vd8Lo3Lyl9_pQ,4.03470083551
-C-l8EHSLXtZZVfUAUhsPA,Ums3gaP2qM3W1XcA5r6SsQ,3.97763313726
-C-l8EHSLXtZZVfUAUhsPA,VahVKCDFougCFlWH87OYZQ,4.11921563623
-C-l8EHSLXtZZVfUAUhsPA,Ym2oKbCwwHQt90oxefblXw,3.41923076923
-C-l8EHSLXtZZVfUAUhsPA,Z0CQ9oJySxJpB8RbK6NUgg,3.67114431496
-C-l8EHSLXtZZVfUAUhsPA,auTNigMttjBBTj1MNxOeFQ,3.89955498986
-C-l8EHSLXtZZVfUAUhsPA,jScBTQtdAt-8RshaiBEHgw,3.47636507394
-C-l8EHSLXtZZVfUAUhsPA,t8da433NuaDnWUcWvni40g,3.80917552071
-C-l8EHSLXtZZVfUAUhsPA,uCi2ropZuhG4XVcMDaurAw,3.63227498545
-CPvsZ7vmEZZNkLkjk6qEA,Do4n_yK_K6DmR9_Es5qwlA,2.77459382949
-D4T2oVxSjvVN9_owkEmyw,mU3vlAVzTxgmZUu6F4XixA,3.575
-D6Dps2aQKveBA08fuQm8Q,9xjAQ9VlK6e46xy_iLzXqg,4.5
-EPd9FW8Qil1ILqPwenonQ,1YQaI6yyWa8jSzP0jJX0tw,4.29594681978
-EPd9FW8Qil1ILqPwenonQ,H1Mp8I2YuyBe8lFHnRk3iA,3.45
-EPd9FW8Qil1ILqPwenonQ,onoZsIFPJXumpV_ndxcGTQ,3.50414448592
-EPd9FW8Qil1ILqPwenonQ,peH054eonSBTLLC5aFOQ0g,3.97757395528
-EPd9FW8Qil1ILqPwenonQ,sPzLsm3l1eUPMzz3ZJJu_w,4.26209867569
-EVoLwh69FIoieJMPSuSvg,jbx7M7moipnv3lkAVNsQ1w,3.6
-EcEGpHwo_OVcRsSc0RURw,DkYS3arLOhA8si5uUEmHOw,2.9706134885
-FT2ICASqyTPELTdVQ5mhQ,qFAw6wHMMcr4ctF-ZdGhEA,3.6
-FZBTkAZEXoP7CYvRV2ZwQ,D42-sxkmZy2fn4BkZaEkbA,4.71103896104
-FZBTkAZEXoP7CYvRV2ZwQ,JmI9nslLD7KZqRr__Bg6NQ,4.62871252232
-FZBTkAZEXoP7CYvRV2ZwQ,R_ZlcX46pPdjhjmfd043LA,4.48837722834
-FcogOWSNakBvvx1SI7M-A,P7pxQFqr7yBKMMI2J51udw,5.0
-FjLaUdIRV3I0Pv8i-ICfQ,P6O50VeFlBIJpP0QPYsXbQ,3.96475284504
-FjLaUdIRV3I0Pv8i-ICfQ,vLkKorA1gPS97Zj0_WKA0Q,3.03336237111
-G7Zkl1wIWBBmD0KRy_sCw,Nm6j_BNOFLiO_wRjPF9GBg,3.88888888889
-GPkOXAJ9CANpggiQY5AEg,DnV2o694nhnjuRmyR39l3Q,3.72706699541
-GPkOXAJ9CANpggiQY5AEg,o597EK6uvR5RuPMZEwYCUg,4.51851851852
-H6cTbVxeIRYR-atxdielQ,b3vRI8yXNK34hgC0Wd4Iag,3.75
-HAHTQeOzHX5TCDb7qs9Yw,HRLHrJudlNsmtY-je3PDLQ,4.11508342251
-HAHTQeOzHX5TCDb7qs9Yw,KalAJyO0Zpg3K1wVwYXBHA,4.17590553476
-HAHTQeOzHX5TCDb7qs9Yw,bG-JFEQjr0pAcgdz7eHkZw,4.33279370049
-HAHTQeOzHX5TCDb7qs9Yw,bPcqucuuClxYrIM8xWoArg,4.11524756282
-HAHTQeOzHX5TCDb7qs9Yw,ylYjgqY94UdyWCKNih2EwA,4.13859708834
-HH9X240K3SaBq4xzWGrOg,Mypk1XBD6PQ77zLXyMiKhg,4.76134462587
-HH9X240K3SaBq4xzWGrOg,l4pAkHCVUKAcDvo-iNSbYA,4.31259261237
-HH9X240K3SaBq4xzWGrOg,orypdwCu2oSEJv3YNTSAhw,5.0
-HH9X240K3SaBq4xzWGrOg,qraqnnpchUfx-vMiTfgcNw,3.90420377075
-HH9X240K3SaBq4xzWGrOg,zidkKI_N1OPxsiddTOQH_Q,3.8630297685
-HLE-x7Lpkfprd6er-JFGg,5CqM8dr3d3LI_B-1_-5U7A,3.72330208899
-HLE-x7Lpkfprd6er-JFGg,GQRql4WEd_tdMXJDzb7WIA,3.19074716122
-HLE-x7Lpkfprd6er-JFGg,IfdaoLWUc8LJU8BE3qb0Ng,2.60338680927
-HLE-x7Lpkfprd6er-JFGg,bIA8SE0KHRjzh5WmN8iEkg,2.75322914041
-HLE-x7Lpkfprd6er-JFGg,cF98fzqrMnikhXhuSz6ruQ,2.83464641668
-HXpF9E-YwE0g-mInWSRuA,7sPNbCx7vGAaH7SbNPZ6oA,4.50556113935
-HXpF9E-YwE0g-mInWSRuA,IImZFNzX4cP84rFsyb-9mQ,4.81818181818
-HcT8STbInEpTeMTvgimkQ,5iSmZO0SrKU6EoXK_1M8Kw,3.48341231129
-HtMRmeEXjylC9VRBOmxYA,MpmFFw0GE_2iRFPdsRpJbA,5.0
-HudJfGj2P2y9SkuNxv-RQ,OJdufUU3hVabgviIBHksYw,3.75
-ID0Lf0VZKpYroP2Sn3nEQ,GMrwDXRlAZU2zj5nH6l4vQ,4.6
-ILGXVP3nMaJfgJ6i0V7_A,BYQXVyuarIvLi32JzMLSVg,4.24981590085
-IXvYa3uAcr68TeI0RzfWA,wPiRP76arN0NB3M1ZXXp7g,4.23214285714
-J3gfTZjJjCC2R1o1ZVjdA,CVKOPzBVOj3_apFUmZ9ZWw,5.0
-J_wra_v8PaPfy2r4_LHiw,nUpz0YiBsOK7ff9k3vUJ3A,3.0
-Jd_4LVKGT07AerNV39udg,5aK167zvZhGs_i7Vf4A1NQ,3.5
-K2Tcgh2EKX6e6HqqIrBIQ,t-o_Sraneime4DDhWrQRBA,3.12140263582
-KYEnakr7ZwIw8bB5PdI8w,CaF9FC8GEBfDDbptPgkgBw,2.0
-KpEgEen1tj-jdjIS7uVOw,EwGXv_d6zAgkVPuXRI2A8A,3.925
-KpEgEen1tj-jdjIS7uVOw,H01GSlxKlveC8CPMnz4Gxw,3.64722222222
-KpEgEen1tj-jdjIS7uVOw,OGJkZG-jCRjHRxuZ3-yZwQ,3.77068349119
-KpEgEen1tj-jdjIS7uVOw,PlcZM0TyPw8JSRQqGjTdBA,3.425
-KpEgEen1tj-jdjIS7uVOw,VatWIJnfdVahCRQWDMqEyQ,3.77081610892
-KzeNuXL9uEeg65Yzsifsg,2weQS-RnoOBhb1KsHKyoSQ,3.0
-LhU9PZZKaP_xFa_rjo9jQ,4hG2j_ibsNblDgqei05U_g,3.79048126549
-LhU9PZZKaP_xFa_rjo9jQ,5LNZ67Yw9RD6nf4_UhXOjw,3.84858116966
-LhU9PZZKaP_xFa_rjo9jQ,QJatAcxYgK1Zp9BRZMAx7g,3.88288708211
-N0GRbBkchCB-301ZNyd4w,VMC8JY6jZ3uYlgnrgBKPEw,3.35606060606
-N0xFiL7wxv07F11bfLOvQ,4LB4xtFAwfvJRachr6Eaxw,4.58703701913
-N0xFiL7wxv07F11bfLOvQ,BxKe9Xt_fN6qBzrTofHuEQ,3.79022081566
-N0xFiL7wxv07F11bfLOvQ,j0h8OH6ktQsnTmIaJsN5Hw,3.78566104561
-N0xFiL7wxv07F11bfLOvQ,sqRX-XLlhx4rs2c1TpBf8A,4.31721433026
-N3H-yiM1-2gT0SQH1JFIA,0EUohlWGBPnIgzCULyWl7g,4.66666666667
-N6P0nQvzrtPn0b7s7wV1A,L_ZLtfHvfzfoNVQ0-okTXg,3.0
-NEsqgAweDXmhy2iSASpjA,r-Vzn1yEA1IWjkvTdvUXDQ,4.0
-Nm6m2LxT_GPneqYlmllxw,yN_eSsPDb9zmrp9GSiWg6w,3.0
-NwDw6HgVpA4ys6WYcI6Xg,8g8HWvgVT5M07yToLGWOcQ,4.28727041399
-NwDw6HgVpA4ys6WYcI6Xg,NJDu9wztk9hHyBoBU2TBjg,4.1130563183
-NwDw6HgVpA4ys6WYcI6Xg,YlXLRk1EoltRbBQBLZCo-A,4.16312303545
